created_at,cost_total,tokens_prompt,tokens_completion,tokens_reasoning,model_permaslug,provider_name,variant,finish_reason_normalized,generation_time_ms,time_to_first_token_ms
2026-01-15 00:54:59.132,0.014608,223,1433,1318,google/gemini-2.5-pro,Google,standard,stop,13918,2124
2026-01-15 00:54:59.117,0.005318,215,353,235,openai/gpt-5.2-20251211,OpenAI,standard,stop,8199,5230
2026-01-15 00:54:59.115,0.002487,244,117,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4436,1625
2026-01-15 00:54:58.338,0.016926,229,1664,1545,google/gemini-2.5-pro,Google,standard,stop,16168,2156
2026-01-15 00:54:58.334,0.000203,233,769,663,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,15027,1020
2026-01-15 00:54:58.326,0.002571,252,121,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,5260,2619
2026-01-15 00:54:58.324,0.006443,218,433,322,openai/gpt-5.2-20251211,OpenAI,standard,stop,10447,5746
2026-01-15 00:54:25.288,0.012795,196,1255,1133,google/gemini-2.5-pro,Google,standard,stop,13683,3198
2026-01-15 00:54:25.282,0.000173,194,655,561,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,33625,807
2026-01-15 00:54:25.280,0.003388,192,218,110,openai/gpt-5.2-20251211,OpenAI,standard,stop,6576,4363
2026-01-15 00:54:25.278,0.002619,213,132,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4291,2058
2026-01-15 00:54:13.583,0.000188,206,713,615,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,44530,936
2026-01-15 00:54:13.583,0.016262,202,1601,1492,google/gemini-2.5-pro,Google,standard,stop,15786,2484
2026-01-15 00:54:13.574,0.002493,221,122,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4231,1815
2026-01-15 00:54:13.573,0.003687,195,239,148,openai/gpt-5.2-20251211,OpenAI,standard,stop,6410,4188
2026-01-15 00:54:00.106,0.003773,188,246,137,openai/gpt-5.2-20251211,OpenAI,standard,stop,6239,4210
2026-01-15 00:54:00.105,0.001893,211,84,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3250,1897
2026-01-15 00:54:00.104,0.005409,225,26820,26820,qwen/qwen3-8b-04-28,Fireworks,standard,,120120,423
2026-01-15 00:54:00.103,0.012975,196,1273,1167,google/gemini-2.5-pro,Google,standard,stop,12762,2320
2026-01-15 00:53:43.072,0.004742,182,316,220,openai/gpt-5.2-20251211,OpenAI,standard,stop,8543,5949
2026-01-15 00:53:43.070,0.00039,190,1763,1786,qwen/qwen3-8b-04-28,Fireworks,standard,stop,10530,620
2026-01-15 00:53:43.069,0.017028,191,1679,1565,google/gemini-2.5-pro,Google,standard,stop,16588,2338
2026-01-15 00:53:43.068,0.002112,204,100,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3271,692
2026-01-15 00:53:37.610,0.000232,203,889,802,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,35693,827
2026-01-15 00:53:37.606,0.016816,197,1657,1550,google/gemini-2.5-pro,Google,standard,stop,17004,3053
2026-01-15 00:53:37.598,0.002367,214,115,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3564,1178
2026-01-15 00:53:37.596,0.004614,189,306,212,openai/gpt-5.2-20251211,OpenAI,standard,stop,8046,4937
2026-01-15 00:53:25.424,0.000153,321,549,475,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,10415,900
2026-01-15 00:53:25.421,0.003871,308,238,144,openai/gpt-5.2-20251211,OpenAI,standard,stop,4364,3594
2026-01-15 00:53:25.417,0.017607,310,1722,1585,google/gemini-2.5-pro,Google,standard,stop,17063,3005
2026-01-15 00:53:25.415,0.002739,348,113,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4750,1936
2026-01-15 00:53:18.201,0.00026,311,979,899,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,19200,1294
2026-01-15 00:53:18.199,0.002607,344,105,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4350,2023
2026-01-15 00:53:18.198,0.003727,298,229,143,openai/gpt-5.2-20251211,OpenAI,standard,stop,4428,3742
2026-01-15 00:53:18.196,0.013616,309,1323,1217,google/gemini-2.5-pro,Google,standard,stop,12798,2363
2026-01-15 00:53:18.002,0.000286,191,1108,1020,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,67021,996
2026-01-15 00:53:17.992,0.002088,206,98,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2996,1518
2026-01-15 00:53:17.991,0.016858,191,1662,1567,google/gemini-2.5-pro,Google,standard,stop,16272,2187
2026-01-15 00:53:17.990,0.005351,186,359,262,openai/gpt-5.2-20251211,OpenAI,standard,stop,10245,5436
2026-01-15 00:53:09.992,0.000123,232,385,339,qwen/qwen3-8b-04-28,Fireworks,standard,stop,2850,1006
2026-01-15 00:53:09.991,0.016345,228,1606,1473,google/gemini-2.5-pro,Google,standard,stop,14931,2102
2026-01-15 00:53:09.982,0.00252,250,118,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4629,1999
2026-01-15 00:53:09.975,0.006217,225,416,285,openai/gpt-5.2-20251211,OpenAI,standard,stop,9412,6733
2026-01-15 00:53:03.507,0.000157,314,567,485,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,10243,771
2026-01-15 00:53:03.496,0.00285,350,120,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3684,984
2026-01-15 00:53:03.495,0.014478,311,1409,1311,google/gemini-2.5-pro,Google,standard,stop,14014,1766
2026-01-15 00:53:03.492,0.004739,300,301,185,openai/gpt-5.2-20251211,OpenAI,standard,stop,6779,4531
2026-01-15 00:52:56.642,0.022873,227,2259,2125,google/gemini-2.5-pro,Google,standard,stop,21053,2289
2026-01-15 00:52:56.641,0.002553,246,121,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4564,1870
2026-01-15 00:52:56.640,0.007824,215,532,407,openai/gpt-5.2-20251211,OpenAI,standard,stop,15976,5328
2026-01-15 00:52:56.638,0.0002,221,757,655,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,15260,898
2026-01-15 00:52:54.892,0.00015,204,561,472,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,12117,1121
2026-01-15 00:52:54.886,0.015221,201,1497,1377,google/gemini-2.5-pro,Google,standard,stop,14361,2366
2026-01-15 00:52:54.885,0.004553,202,300,207,openai/gpt-5.2-20251211,OpenAI,standard,stop,9003,5634
2026-01-15 00:52:54.884,0.002547,219,126,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4770,2039
2026-01-15 00:52:26.063,0.01765,200,1740,1623,google/gemini-2.5-pro,Google,standard,stop,16106,2391
2026-01-15 00:52:26.062,0.000179,194,680,590,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,30311,912
2026-01-15 00:52:26.054,0.00198,215,89,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2194,915
2026-01-15 00:52:26.053,0.003822,192,249,150,openai/gpt-5.2-20251211,OpenAI,standard,stop,7134,5088
2026-01-15 00:52:24.804,0.000262,222,1007,916,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,38416,967
2026-01-15 00:52:24.794,0.00424,215,276,161,openai/gpt-5.2-20251211,OpenAI,standard,stop,9920,5492
2026-01-15 00:52:24.793,0.002571,252,121,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4690,2034
2026-01-15 00:52:24.792,0.013546,229,1326,1211,google/gemini-2.5-pro,Google,standard,stop,13254,2427
2026-01-15 00:51:57.507,0.001911,212,85,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3055,1470
2026-01-15 00:51:57.503,0.018225,196,1798,1675,google/gemini-2.5-pro,Google,standard,stop,17996,1871
2026-01-15 00:51:57.502,0.003003,196,190,101,openai/gpt-5.2-20251211,OpenAI,standard,stop,5644,2691
2026-01-15 00:51:57.500,0.000237,201,908,818,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,57196,1014
2026-01-15 00:51:45.245,0.000174,313,637,572,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,11988,748
2026-01-15 00:51:45.232,0.002853,346,121,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3236,664
2026-01-15 00:51:45.232,0.004592,296,291,188,openai/gpt-5.2-20251211,OpenAI,standard,stop,9202,5919
2026-01-15 00:51:45.230,0.011282,306,1090,987,google/gemini-2.5-pro,Google,standard,stop,11235,3112
2026-01-15 00:51:36.043,0.003685,186,240,150,openai/gpt-5.2-20251211,OpenAI,standard,stop,4967,4197
2026-01-15 00:51:36.042,0.000194,191,740,639,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,13825,808
2026-01-15 00:51:36.036,0.048623,195,4838,4699,google/gemini-2.5-pro,Google,standard,stop,49264,2307
2026-01-15 00:51:36.034,0.002049,208,95,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2414,837
2026-01-15 00:51:29.670,0.00481,213,317,218,openai/gpt-5.2-20251211,OpenAI,standard,stop,10772,5834
2026-01-15 00:51:29.669,0.002694,248,130,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3221,703
2026-01-15 00:51:29.668,0.000214,223,812,735,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,14554,823
2026-01-15 00:51:29.666,0.01623,224,1595,1465,google/gemini-2.5-pro,Google,standard,stop,15081,2318
2026-01-15 00:51:20.900,0.002887,194,182,103,openai/gpt-5.2-20251211,OpenAI,standard,stop,5869,3419
2026-01-15 00:51:20.895,0.002433,221,118,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2820,650
2026-01-15 00:51:20.894,0.000265,197,1024,936,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,63477,951
2026-01-15 00:51:20.893,0.016512,202,1626,1518,google/gemini-2.5-pro,Google,standard,stop,17300,3110
2026-01-15 00:50:53.738,0.000178,307,652,588,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,42140,877
2026-01-15 00:50:53.726,0.006338,294,416,314,openai/gpt-5.2-20251211,OpenAI,standard,stop,10131,7525
2026-01-15 00:50:53.725,0.002979,338,131,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,5102,1851
2026-01-15 00:50:53.724,0.017421,305,1704,1589,google/gemini-2.5-pro,Google,standard,stop,17955,2271
2026-01-15 00:50:49.710,0.002166,217,101,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2482,680
2026-01-15 00:50:49.710,0.000175,196,664,594,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,39721,1208
2026-01-15 00:50:49.700,0.014076,197,1383,1285,google/gemini-2.5-pro,Google,standard,stop,12959,2095
2026-01-15 00:50:49.699,0.003132,190,200,118,openai/gpt-5.2-20251211,OpenAI,standard,stop,5919,3632
2026-01-15 00:50:37.773,0.002475,240,117,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2983,666
2026-01-15 00:50:37.770,0.014918,223,1464,1327,google/gemini-2.5-pro,Google,standard,stop,15280,2073
2026-01-15 00:50:37.767,0.000233,218,950,999,qwen/qwen3-8b-04-28,Fireworks,standard,stop,5550,614
2026-01-15 00:50:37.766,0.007313,211,496,406,openai/gpt-5.2-20251211,OpenAI,standard,stop,15598,6381
2026-01-15 00:50:33.494,0.002866,190,181,92,openai/gpt-5.2-20251211,OpenAI,standard,stop,5719,3557
2026-01-15 00:50:33.488,0.000206,195,787,685,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,47247,1349
2026-01-15 00:50:33.484,0.002337,214,113,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2882,709
2026-01-15 00:50:33.482,0.021186,197,2094,2000,google/gemini-2.5-pro,Google,standard,stop,22195,2228
2026-01-15 00:50:26.868,0.002295,210,111,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2862,889
2026-01-15 00:50:26.865,0.000118,214,431,431,qwen/qwen3-8b-04-28,AtlasCloud,standard,,22680,1039
2026-01-15 00:50:26.864,0.01465,192,1441,1340,google/gemini-2.5-pro,Google,standard,stop,14748,2834
2026-01-15 00:50:26.859,0.003248,184,209,124,openai/gpt-5.2-20251211,OpenAI,standard,stop,5703,4158
2026-01-15 00:49:58.308,0.000156,311,564,496,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,35029,1422
2026-01-15 00:49:58.302,0.020405,308,2002,1887,google/gemini-2.5-pro,Google,standard,stop,21429,2971
2026-01-15 00:49:58.301,0.002682,344,110,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3173,707
2026-01-15 00:49:58.298,0.004511,298,285,183,openai/gpt-5.2-20251211,OpenAI,standard,stop,7554,5511
2026-01-15 00:49:57.232,0.014225,196,1398,1315,google/gemini-2.5-pro,Google,standard,stop,14497,2877
2026-01-15 00:49:57.231,0.002442,209,121,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3093,743
2026-01-15 00:49:57.230,0.00019,190,723,649,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,40290,1039
2026-01-15 00:49:57.228,0.003423,188,221,126,openai/gpt-5.2-20251211,OpenAI,standard,stop,4553,3493
2026-01-15 00:49:40.915,0.003731,308,228,121,openai/gpt-5.2-20251211,OpenAI,standard,stop,7765,5116
2026-01-15 00:49:40.914,0.014363,323,1396,1282,google/gemini-2.5-pro,Google,standard,stop,14717,3195
2026-01-15 00:49:40.895,0.003285,370,145,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,5109,1859
2026-01-15 00:49:40.893,0.000207,325,765,674,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,45739,894
2026-01-15 00:49:38.967,0.003706,182,242,159,openai/gpt-5.2-20251211,OpenAI,standard,stop,7611,4834
2026-01-15 00:49:38.966,0.000237,188,997,1058,qwen/qwen3-8b-04-28,Fireworks,standard,stop,6103,837
2026-01-15 00:49:38.965,0.002046,202,96,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2820,713
2026-01-15 00:49:38.964,0.018158,191,1792,1685,google/gemini-2.5-pro,Google,standard,stop,17772,2239
2026-01-15 00:49:38.072,0.00023,221,876,783,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,16594,800
2026-01-15 00:49:38.072,0.020112,226,1983,1847,google/gemini-2.5-pro,Google,standard,stop,19397,2162
2026-01-15 00:49:38.071,0.00473,215,311,183,openai/gpt-5.2-20251211,OpenAI,standard,stop,8328,5926
2026-01-15 00:49:38.069,0.002433,246,113,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3332,1572
2026-01-15 00:49:22.989,0.015623,307,1524,1443,google/gemini-2.5-pro,Google,standard,stop,15475,2988
2026-01-15 00:49:22.989,0.002673,351,108,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2703,706
2026-01-15 00:49:22.988,0.000176,314,645,572,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,15009,841
2026-01-15 00:49:22.973,0.00308,296,183,97,openai/gpt-5.2-20251211,OpenAI,standard,stop,6794,3936
2026-01-15 00:49:20.401,0.00019,194,722,651,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,12278,879
2026-01-15 00:49:20.400,0.004186,192,275,167,openai/gpt-5.2-20251211,OpenAI,standard,stop,8836,5302
2026-01-15 00:49:20.398,0.017048,199,1680,1574,google/gemini-2.5-pro,Google,standard,stop,17250,2189
2026-01-15 00:49:20.397,0.00246,215,121,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4365,1905
2026-01-15 00:48:55.449,0.021051,225,2077,1961,google/gemini-2.5-pro,Google,standard,stop,19871,1926
2026-01-15 00:48:55.449,0.00691,213,467,353,openai/gpt-5.2-20251211,OpenAI,standard,stop,11182,9584
2026-01-15 00:48:55.448,0.002502,254,116,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3154,704
2026-01-15 00:48:55.447,0.000315,224,1216,1117,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,27023,880
2026-01-15 00:48:41.569,0.002961,272,143,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3253,733
2026-01-15 00:48:41.563,0.005867,225,391,271,openai/gpt-5.2-20251211,OpenAI,standard,stop,10278,5763
2026-01-15 00:48:41.562,0.000241,235,919,814,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,59098,915
2026-01-15 00:48:41.560,0.017391,241,1709,1573,google/gemini-2.5-pro,Google,standard,stop,16003,2170
2026-01-15 00:48:40.474,0.013047,198,1280,1160,google/gemini-2.5-pro,Google,standard,stop,13091,2120
2026-01-15 00:48:40.450,0.002376,222,114,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2715,683
2026-01-15 00:48:40.449,0.000225,197,864,797,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,14811,907
2026-01-15 00:48:40.447,0.00302,190,192,104,openai/gpt-5.2-20251211,OpenAI,standard,stop,5780,3078
2026-01-15 00:48:18.978,0.000278,194,1074,986,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,20948,918
2026-01-15 00:48:18.975,0.002202,214,104,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3877,2012
2026-01-15 00:48:18.974,0.014911,193,1467,1361,google/gemini-2.5-pro,Google,standard,stop,15306,2972
2026-01-15 00:48:18.966,0.003416,184,221,136,openai/gpt-5.2-20251211,OpenAI,standard,stop,5633,3396
2026-01-15 00:48:12.875,0.002124,208,100,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2722,740
2026-01-15 00:48:12.872,0.000291,191,1129,1056,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,67272,874
2026-01-15 00:48:12.869,0.017182,194,1694,1578,google/gemini-2.5-pro,Google,standard,stop,17622,2258
2026-01-15 00:48:12.859,0.004469,186,296,200,openai/gpt-5.2-20251211,OpenAI,standard,stop,7243,5991
2026-01-15 00:47:48.404,0.000157,321,564,480,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,30074,750
2026-01-15 00:47:48.397,0.005117,308,327,220,openai/gpt-5.2-20251211,OpenAI,standard,stop,7424,6264
2026-01-15 00:47:48.396,0.002643,356,105,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4215,1886
2026-01-15 00:47:48.394,0.016813,315,1642,1556,google/gemini-2.5-pro,Google,standard,stop,16658,1985
2026-01-15 00:47:35.524,0.002838,241,141,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3678,709
2026-01-15 00:47:35.513,0.000283,208,1091,964,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,65829,890
2026-01-15 00:47:35.504,0.015047,214,1478,1359,google/gemini-2.5-pro,Google,standard,stop,15634,2922
2026-01-15 00:47:35.503,0.004525,202,298,191,openai/gpt-5.2-20251211,OpenAI,standard,stop,6827,4874
2026-01-15 00:47:34.215,0.003069,258,153,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,5031,1891
2026-01-15 00:47:34.214,0.013201,233,1291,1188,google/gemini-2.5-pro,Google,standard,stop,12652,2052
2026-01-15 00:47:34.213,0.00019,231,716,617,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,13813,805
2026-01-15 00:47:34.203,0.006931,225,467,334,openai/gpt-5.2-20251211,OpenAI,standard,stop,10754,7338
2026-01-15 00:47:11.490,0.012141,209,1188,1079,google/gemini-2.5-pro,Google,standard,stop,11735,2178
2026-01-15 00:47:11.489,0.002592,234,126,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2937,818
2026-01-15 00:47:11.489,0.000337,205,1308,1223,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,23803,858
2026-01-15 00:47:11.487,0.004165,196,273,179,openai/gpt-5.2-20251211,OpenAI,standard,stop,7465,4812
2026-01-15 00:46:59.103,0.000147,204,550,469,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,34872,1086
2026-01-15 00:46:59.103,0.005547,202,371,279,openai/gpt-5.2-20251211,OpenAI,standard,stop,7233,6515
2026-01-15 00:46:59.102,0.003006,227,155,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3970,735
2026-01-15 00:46:59.100,0.014127,206,1387,1267,google/gemini-2.5-pro,Google,standard,stop,13709,3035
2026-01-15 00:46:44.828,0.014971,305,1459,1353,google/gemini-2.5-pro,Google,standard,stop,15206,2204
2026-01-15 00:46:44.789,0.000151,309,545,477,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,26535,793
2026-01-15 00:46:44.781,0.002376,342,90,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2795,1060
2026-01-15 00:46:44.780,0.002936,294,173,74,openai/gpt-5.2-20251211,OpenAI,standard,stop,4106,2524
2026-01-15 00:46:43.207,0.006643,196,450,345,openai/gpt-5.2-20251211,OpenAI,standard,stop,10766,8309
2026-01-15 00:46:43.182,0.000174,201,658,573,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,14817,919
2026-01-15 00:46:43.181,0.002145,220,99,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2294,663
2026-01-15 00:46:43.180,0.016971,201,1672,1543,google/gemini-2.5-pro,Google,standard,stop,15441,2212
2026-01-15 00:46:40.190,0.002742,354,112,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3629,1541
2026-01-15 00:46:40.187,0.014988,311,1460,1339,google/gemini-2.5-pro,Google,standard,stop,13987,1919
2026-01-15 00:46:40.186,0.000397,317,1525,1451,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,91746,941
2026-01-15 00:46:40.178,0.004266,302,267,148,openai/gpt-5.2-20251211,OpenAI,standard,stop,6055,3671
2026-01-15 00:46:14.160,0.00012,227,435,335,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,25792,956
2026-01-15 00:46:14.156,0.002448,256,112,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4027,1607
2026-01-15 00:46:14.156,0.014616,229,1433,1305,google/gemini-2.5-pro,Google,standard,stop,14348,2216
2026-01-15 00:46:14.148,0.004317,219,281,177,openai/gpt-5.2-20251211,OpenAI,standard,stop,6650,4792
2026-01-15 00:45:46.849,0.000251,324,940,853,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,55871,943
2026-01-15 00:45:46.842,0.014108,311,1372,1272,google/gemini-2.5-pro,Google,standard,stop,14110,2085
2026-01-15 00:45:46.841,0.003272,302,196,101,openai/gpt-5.2-20251211,OpenAI,standard,stop,4814,2524
2026-01-15 00:45:46.840,0.002739,353,112,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4545,2232
2026-01-15 00:45:41.614,0.000274,219,1053,969,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,62919,1329
2026-01-15 00:45:41.614,0.002307,244,105,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3313,1453
2026-01-15 00:45:41.612,0.007327,211,497,392,openai/gpt-5.2-20251211,OpenAI,standard,stop,10244,7287
2026-01-15 00:45:41.611,0.014668,223,1439,1308,google/gemini-2.5-pro,Google,standard,stop,14444,2168
2026-01-15 00:45:31.326,0.013766,229,1348,1235,google/gemini-2.5-pro,Google,standard,stop,13051,2394
2026-01-15 00:45:31.325,0.000193,234,729,628,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,14972,1012
2026-01-15 00:45:31.315,0.002658,256,126,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3066,664
2026-01-15 00:45:31.312,0.005213,219,345,229,openai/gpt-5.2-20251211,OpenAI,standard,stop,7285,5294
2026-01-15 00:45:25.850,0.015385,196,1514,1415,google/gemini-2.5-pro,Google,standard,stop,15316,2118
2026-01-15 00:45:25.849,0.002079,213,96,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4211,2397
2026-01-15 00:45:25.848,0.000207,192,792,722,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,14135,734
2026-01-15 00:45:25.837,0.003899,188,255,161,openai/gpt-5.2-20251211,OpenAI,standard,stop,5683,4556
2026-01-15 00:45:15.809,0.015582,202,1533,1434,google/gemini-2.5-pro,Google,standard,stop,14733,2027
2026-01-15 00:45:15.808,0.002247,224,105,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3729,2028
2026-01-15 00:45:15.807,0.002961,196,187,95,openai/gpt-5.2-20251211,OpenAI,standard,stop,5977,2934
2026-01-15 00:45:15.805,0.000103,207,371,288,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,7491,803
2026-01-15 00:45:01.546,0.003913,196,255,156,openai/gpt-5.2-20251211,OpenAI,standard,stop,6654,3905
2026-01-15 00:45:01.541,0.002445,225,118,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4299,2244
2026-01-15 00:45:01.540,0.000302,200,1171,1086,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,72410,969
2026-01-15 00:45:01.539,0.013392,202,1314,1208,google/gemini-2.5-pro,Google,standard,stop,14434,3316
2026-01-15 00:45:00.872,0.000157,204,590,494,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,12371,951
2026-01-15 00:45:00.870,0.002118,216,98,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3544,2020
2026-01-15 00:45:00.869,0.003454,190,223,132,openai/gpt-5.2-20251211,OpenAI,standard,stop,4280,3632
2026-01-15 00:45:00.868,0.014866,197,1462,1354,google/gemini-2.5-pro,Google,standard,stop,14501,2311
2026-01-15 00:44:58.971,0.000347,189,1354,1271,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,26605,793
2026-01-15 00:44:58.970,0.00288,182,183,99,openai/gpt-5.2-20251211,OpenAI,standard,stop,4946,2969
2026-01-15 00:44:58.969,0.014358,191,1412,1306,google/gemini-2.5-pro,Google,standard,stop,14002,2182
2026-01-15 00:44:58.968,0.002193,206,105,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3862,1834
2026-01-15 00:44:38.645,0.00264,350,106,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2858,720
2026-01-15 00:44:38.644,0.000195,317,718,643,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,14619,989
2026-01-15 00:44:38.643,0.020206,317,1981,1854,google/gemini-2.5-pro,Google,standard,stop,19836,3293
2026-01-15 00:44:38.626,0.0056,304,362,250,openai/gpt-5.2-20251211,OpenAI,standard,stop,8886,4492
2026-01-15 00:44:36.055,0.000355,197,1383,1305,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,24959,778
2026-01-15 00:44:36.054,0.014566,197,1432,1327,google/gemini-2.5-pro,Google,standard,stop,14516,2122
2026-01-15 00:44:36.053,0.002469,218,121,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2863,650
2026-01-15 00:44:36.049,0.004924,190,328,231,openai/gpt-5.2-20251211,OpenAI,standard,stop,7018,5113
2026-01-15 00:44:02.298,0.000252,316,946,875,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,58325,1114
2026-01-15 00:44:02.297,0.014258,311,1387,1291,google/gemini-2.5-pro,Google,standard,stop,13711,1812
2026-01-15 00:44:02.284,0.002877,300,168,70,openai/gpt-5.2-20251211,OpenAI,standard,stop,4371,2144
2026-01-15 00:44:02.283,0.00303,350,132,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3172,752
2026-01-15 00:44:01.436,0.00016,227,598,534,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,37011,989
2026-01-15 00:44:01.434,0.015723,235,1543,1401,google/gemini-2.5-pro,Google,standard,stop,14785,3148
2026-01-15 00:44:01.432,0.004656,221,305,177,openai/gpt-5.2-20251211,OpenAI,standard,stop,6490,4906
